,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,No_of_Reassignments,Closure_Code,Handle_Time_hrs,Ticket_Age,Open_Hour,Open_Day,Open_Month,Open_Year,Is_Weekend,is_network,is_app
14462,computer,Banking Device,2,2,2.0,incident,1.0,Other,41.68333333333333,1,16,0,11,2013,False,0,0
14463,application,Server Based Application,4,4,4.0,incident,1.0,Other,22.616666666666667,0,16,0,11,2013,False,0,1
14464,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,15.666666666666666,0,16,0,11,2013,False,0,1
14465,subapplication,Web Based Application,4,4,4.0,incident,9.0,Other,87.56666666666666,3,16,0,11,2013,False,0,1
14466,application,Web Based Application,4,4,4.0,incident,0.0,Other,15.266666666666667,0,16,0,11,2013,False,0,1
14467,application,Server Based Application,4,4,4.0,incident,1.0,Other,159.6,6,16,0,11,2013,False,0,1
14468,computer,Banking Device,3,3,3.0,request for information,2.0,Other,160.91666666666666,6,16,0,11,2013,False,0,0
14469,application,Web Based Application,4,4,4.0,incident,0.0,Operator error,15.633333333333333,0,17,0,11,2013,False,0,1
14470,application,Web Based Application,5,5,5.0,incident,0.0,User manual not used,40.1,1,17,0,11,2013,False,0,1
14471,computer,Windows Server,3,3,3.0,incident,11.0,Other,713.9,29,17,0,11,2013,False,0,0
14472,application,Exchange,5,5,5.0,request for information,0.0,Software,20.866666666666667,0,17,0,11,2013,False,0,0
14473,application,Desktop Application,4,4,4.0,incident,0.0,Software,255.75,10,17,0,11,2013,False,0,1
14474,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.016666666666666666,0,16,0,11,2013,False,0,1
14475,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,14.466666666666667,0,16,0,11,2013,False,0,1
14476,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.03333333333333333,0,16,0,11,2013,False,0,1
14477,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,15.333333333333334,0,16,0,11,2013,False,0,1
14478,application,Web Based Application,4,4,4.0,incident,3.0,Unknown,47.28333333333333,1,16,0,11,2013,False,0,1
14479,application,Web Based Application,4,4,4.0,incident,0.0,Other,14.1,0,17,0,11,2013,False,0,1
14480,application,Server Based Application,5,5,5.0,incident,0.0,Software,18.183333333333334,0,17,0,11,2013,False,0,1
14481,application,Server Based Application,5,5,5.0,request for information,0.0,User error,42.983333333333334,1,17,0,11,2013,False,0,1
14482,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,14.866666666666667,0,17,0,11,2013,False,0,1
14483,application,Web Based Application,5,5,5.0,incident,3.0,Software,211.03333333333333,8,17,0,11,2013,False,0,1
14484,application,Citrix,4,4,4.0,incident,0.0,Software,0.6,0,7,1,11,2013,False,0,0
14485,application,Citrix,4,4,4.0,incident,1.0,Software,4.666666666666667,0,7,1,11,2013,False,0,0
14486,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.7833333333333333,0,8,1,11,2013,False,0,1
14487,computer,Desktop,4,4,4.0,incident,1.0,User error,51.06666666666667,2,8,1,11,2013,False,0,0
14488,application,SAP,5,5,5.0,request for information,0.0,Other,0.05,0,8,1,11,2013,False,0,0
14489,application,Server Based Application,5,5,5.0,incident,0.0,Software,2.816666666666667,0,8,1,11,2013,False,0,1
14490,application,Server Based Application,3,3,3.0,incident,0.0,Hardware,1.1333333333333333,0,8,1,11,2013,False,0,1
14491,application,Web Based Application,5,5,5.0,incident,0.0,Software,28.466666666666665,1,8,1,11,2013,False,0,1
14492,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.03333333333333333,0,8,1,11,2013,False,0,1
14493,application,Desktop Application,4,4,4.0,incident,0.0,Software,200.15,8,8,1,11,2013,False,0,1
14494,application,SAP,5,5,5.0,request for information,0.0,Other,0.11666666666666667,0,8,1,11,2013,False,0,0
14495,computer,Laptop,4,4,4.0,incident,2.0,Software,7.366666666666666,0,8,1,11,2013,False,0,0
14496,computer,Laptop,5,5,5.0,incident,0.0,Hardware,0.2833333333333333,0,8,1,11,2013,False,0,0
14497,subapplication,Server Based Application,5,5,5.0,request for information,0.0,Other,0.7166666666666667,0,9,1,11,2013,False,0,1
14498,subapplication,Web Based Application,4,4,4.0,incident,0.0,Operator error,0.4166666666666667,0,9,1,11,2013,False,0,1
14499,application,Server Based Application,5,5,5.0,incident,0.0,Software,2.0,0,9,1,11,2013,False,0,1
14500,subapplication,Server Based Application,5,5,5.0,request for information,0.0,Other,1.4166666666666667,0,9,1,11,2013,False,0,1
14501,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,1.5166666666666666,0,9,1,11,2013,False,0,1
14502,application,Server Based Application,5,5,5.0,incident,0.0,Software,1.7166666666666666,0,9,1,11,2013,False,0,1
14503,application,Server Based Application,5,5,5.0,incident,1.0,Software,144.66666666666666,6,9,1,11,2013,False,0,1
14504,application,Server Based Application,3,3,3.0,incident,0.0,Software,6.166666666666667,0,9,1,11,2013,False,0,1
14505,application,Server Based Application,3,3,3.0,incident,1.0,Hardware,1199.2333333333333,49,9,1,11,2013,False,0,1
14506,subapplication,Web Based Application,4,4,4.0,incident,0.0,User error,0.5,0,9,1,11,2013,False,0,1
14507,application,Server Based Application,4,4,4.0,incident,0.0,Other,2.3333333333333335,0,9,1,11,2013,False,0,1
14508,subapplication,Web Based Application,4,4,4.0,incident,0.0,Operator error,0.1,0,9,1,11,2013,False,0,1
14509,application,SAP,5,5,5.0,request for information,6.0,Other,21.9,0,9,1,11,2013,False,0,0
14510,application,Exchange,5,5,5.0,request for information,0.0,Software,26.866666666666667,1,9,1,11,2013,False,0,0
14511,application,Server Based Application,5,5,5.0,request for information,2.0,Other,20.433333333333334,0,17,0,11,2013,False,0,1
14512,application,Desktop Application,4,4,4.0,incident,5.0,Unknown,47.05,1,17,0,11,2013,False,0,1
14513,application,Web Based Application,4,4,4.0,incident,0.0,Other,14.633333333333333,0,17,0,11,2013,False,0,1
14514,computer,Laptop,5,5,5.0,incident,1.0,Software,40.21666666666667,1,17,0,11,2013,False,0,0
14515,application,Server Based Application,5,5,5.0,incident,0.0,Other,20.933333333333334,0,17,0,11,2013,False,0,1
14516,software,System Software,4,4,4.0,incident,0.0,Operator error,7.0,0,8,1,11,2013,False,0,0
14517,computer,Windows Server,4,3,4.0,incident,0.0,Other,0.43333333333333335,0,8,1,11,2013,False,0,0
14518,application,Server Based Application,3,3,3.0,incident,0.0,User error,0.7,0,8,1,11,2013,False,0,1
14519,application,Web Based Application,4,4,4.0,incident,0.0,User manual not used,0.8333333333333334,0,8,1,11,2013,False,0,1
14520,application,Server Based Application,4,4,4.0,incident,2.0,Other,2.7333333333333334,0,8,1,11,2013,False,0,1
14521,computer,Laptop,4,4,4.0,incident,0.0,Software,219.55,9,8,1,11,2013,False,0,0
14522,computer,Windows Server,3,3,3.0,incident,4.0,Software,4.1,0,8,1,11,2013,False,0,0
14523,application,Citrix,4,4,4.0,incident,1.0,Referred,2.4833333333333334,0,8,1,11,2013,False,0,0
14524,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,1.3333333333333333,0,9,1,11,2013,False,0,1
14525,application,Server Based Application,4,4,4.0,incident,0.0,Software,6.466666666666667,0,9,1,11,2013,False,0,1
14526,application,Server Based Application,4,4,4.0,incident,0.0,User error,0.65,0,9,1,11,2013,False,0,1
14527,computer,Laptop,5,5,5.0,incident,9.0,Hardware,1325.7666666666667,55,9,1,11,2013,False,0,0
14528,application,Server Based Application,4,4,4.0,incident,0.0,Software,3.1166666666666667,0,9,1,11,2013,False,0,1
14529,application,Server Based Application,4,4,4.0,incident,0.0,Other,1.3,0,9,1,11,2013,False,0,1
14530,application,Server Based Application,4,4,4.0,incident,0.0,Software,0.23333333333333334,0,9,1,11,2013,False,0,1
14531,application,Desktop Application,4,4,4.0,incident,0.0,Software,1.7833333333333334,0,9,1,11,2013,False,0,1
14532,application,Web Based Application,4,4,4.0,incident,1.0,Data,4.9,0,9,1,11,2013,False,0,1
14533,application,Web Based Application,4,4,4.0,incident,0.0,Other,2.533333333333333,0,9,1,11,2013,False,0,1
14534,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.43333333333333335,0,9,1,11,2013,False,0,1
14535,application,Server Based Application,5,5,5.0,incident,0.0,Software,1.55,0,9,1,11,2013,False,0,1
14536,application,Server Based Application,3,3,3.0,incident,3.0,Software,24.633333333333333,1,9,1,11,2013,False,0,1
14537,application,Desktop Application,5,5,5.0,request for information,5.0,Software,985.7833333333333,41,9,1,11,2013,False,0,1
14538,application,Server Based Application,5,5,5.0,request for information,3.0,No error - works as designed,221.93333333333334,9,9,1,11,2013,False,0,1
14539,application,Web Based Application,5,5,5.0,incident,0.0,Other,46.733333333333334,1,9,1,11,2013,False,0,1
14540,application,Server Based Application,5,5,5.0,request for information,3.0,No error - works as designed,221.93333333333334,9,9,1,11,2013,False,0,1
14541,application,Web Based Application,5,5,5.0,incident,3.0,Unknown,315.1,13,9,1,11,2013,False,0,1
14542,application,Web Based Application,5,5,5.0,request for information,1.0,Questions,0.03333333333333333,0,10,1,11,2013,False,0,1
14543,subapplication,Web Based Application,4,4,4.0,incident,4.0,Software,142.73333333333332,5,10,1,11,2013,False,0,1
14544,application,Web Based Application,3,3,3.0,incident,2.0,Software,527.6666666666666,21,10,1,11,2013,False,0,1
14545,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.6833333333333333,0,10,1,11,2013,False,0,1
14546,subapplication,Server Based Application,5,4,4.0,incident,0.0,Software,4.816666666666666,0,10,1,11,2013,False,0,1
14547,application,Server Based Application,4,4,4.0,incident,5.0,Other,193.73333333333332,8,10,1,11,2013,False,0,1
14548,application,Server Based Application,5,5,5.0,incident,0.0,Unknown,49.96666666666667,2,10,1,11,2013,False,0,1
14549,application,Web Based Application,4,4,4.0,incident,3.0,Software,192.21666666666667,8,10,1,11,2013,False,0,1
14550,computer,Banking Device,2,2,2.0,incident,1.0,Other,2.5,0,11,1,11,2013,False,0,0
14551,application,Server Based Application,3,3,3.0,incident,0.0,User manual not used,0.6833333333333333,0,7,1,11,2013,False,0,1
14552,application,Server Based Application,5,5,5.0,incident,0.0,Software,3.683333333333333,0,7,1,11,2013,False,0,1
14553,computer,Laptop,5,5,5.0,incident,1.0,Hardware,53.233333333333334,2,7,1,11,2013,False,0,0
14554,computer,Laptop,5,5,5.0,incident,0.0,Software,149.43333333333334,6,7,1,11,2013,False,0,0
14555,subapplication,Server Based Application,3,3,3.0,incident,3.0,Software,7.833333333333333,0,8,1,11,2013,False,0,1
14556,application,Server Based Application,5,5,5.0,request for information,0.0,No error - works as designed,22.833333333333332,0,8,1,11,2013,False,0,1
14557,application,Server Based Application,4,4,4.0,incident,6.0,Other,55.53333333333333,2,8,1,11,2013,False,0,1
14558,computer,Banking Device,3,3,3.0,incident,2.0,Other,2.45,0,8,1,11,2013,False,0,0
14559,application,Server Based Application,4,4,4.0,incident,0.0,Other,7.283333333333333,0,8,1,11,2013,False,0,1
14560,application,Server Based Application,4,3,4.0,incident,0.0,Other,0.5,0,8,1,11,2013,False,0,1
14561,computer,Laptop,5,5,5.0,incident,1.0,Hardware,30.05,1,8,1,11,2013,False,0,0
14562,computer,Laptop,5,5,5.0,incident,3.0,Hardware,504.01666666666665,21,8,1,11,2013,False,0,0
14563,application,Web Based Application,5,5,5.0,incident,0.0,Software,2.3,0,8,1,11,2013,False,0,1
14564,subapplication,Server Based Application,5,5,5.0,request for information,0.0,Data,50.63333333333333,2,8,1,11,2013,False,0,1
14565,computer,Laptop,5,5,5.0,incident,2.0,Software,4.483333333333333,0,8,1,11,2013,False,0,0
14566,subapplication,Server Based Application,5,5,5.0,incident,3.0,Other,29.716666666666665,1,8,1,11,2013,False,0,1
14567,application,Server Based Application,3,3,3.0,incident,1.0,Other,0.05,0,8,1,11,2013,False,0,1
14568,application,Server Based Application,5,5,5.0,incident,0.0,Software,2.0833333333333335,0,8,1,11,2013,False,0,1
14569,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.683333333333333,0,8,1,11,2013,False,0,1
14570,software,System Software,5,5,5.0,incident,2.0,Software,148.15,6,8,1,11,2013,False,0,0
14571,application,Web Based Application,5,5,5.0,incident,0.0,Software,1.8166666666666667,0,9,1,11,2013,False,0,1
14572,application,Server Based Application,5,5,5.0,incident,0.0,Software,1.6166666666666667,0,9,1,11,2013,False,0,1
14573,application,Server Based Application,3,3,3.0,incident,0.0,User error,0.03333333333333333,0,9,1,11,2013,False,0,1
14574,application,Web Based Application,5,5,5.0,incident,0.0,Software,1.6,0,9,1,11,2013,False,0,1
14575,subapplication,Server Based Application,5,5,5.0,incident,1.0,User error,50.483333333333334,2,9,1,11,2013,False,0,1
14576,application,Web Based Application,5,5,5.0,incident,0.0,Software,29.9,1,9,1,11,2013,False,0,1
14577,subapplication,Web Based Application,4,4,4.0,incident,0.0,Data,149.23333333333332,6,9,1,11,2013,False,0,1
14578,application,Server Based Application,5,5,5.0,incident,0.0,Software,1.0,0,9,1,11,2013,False,0,1
14579,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,0.11666666666666667,0,9,1,11,2013,False,0,1
14580,subapplication,Web Based Application,4,4,4.0,incident,0.0,Hardware,145.5,6,9,1,11,2013,False,0,1
14581,computer,Laptop,5,5,5.0,incident,2.0,Hardware,71.08333333333333,2,9,1,11,2013,False,0,0
14582,application,Web Based Application,4,4,4.0,incident,1.0,Data,22.55,0,9,1,11,2013,False,0,1
14583,application,Server Based Application,3,3,3.0,incident,0.0,User error,0.03333333333333333,0,9,1,11,2013,False,0,1
14584,storage,SAN,4,4,4.0,incident,0.0,Software,815.05,33,9,1,11,2013,False,0,0
14585,subapplication,Web Based Application,4,4,4.0,incident,1.0,Other,365.68333333333334,15,9,1,11,2013,False,0,1
14586,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,1.5166666666666666,0,9,1,11,2013,False,0,1
14587,storage,SAN,4,4,4.0,incident,0.0,Other,27.683333333333334,1,10,1,11,2013,False,0,0
14588,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.9166666666666666,0,10,1,11,2013,False,0,1
14589,subapplication,Server Based Application,5,5,5.0,request for information,0.0,User error,3.4,0,10,1,11,2013,False,0,1
14590,application,Web Based Application,5,5,5.0,incident,1.0,Software,29.466666666666665,1,10,1,11,2013,False,0,1
14591,computer,Laptop,4,4,4.0,incident,2.0,Software,147.6,6,10,1,11,2013,False,0,0
14592,application,Web Based Application,5,5,5.0,incident,3.0,Other,507.9,21,10,1,11,2013,False,0,1
14593,application,Server Based Application,4,4,4.0,incident,0.0,Software,3.783333333333333,0,10,1,11,2013,False,0,1
14594,subapplication,Web Based Application,4,4,4.0,incident,0.0,Data,3.216666666666667,0,10,1,11,2013,False,0,1
14595,application,Server Based Application,4,4,4.0,incident,0.0,Software,5.833333333333333,0,9,1,11,2013,False,0,1
14596,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.03333333333333333,0,9,1,11,2013,False,0,1
14597,storage,Controller,3,3,3.0,incident,0.0,Hardware,3.183333333333333,0,9,1,11,2013,False,0,0
14598,application,Desktop Application,3,3,3.0,incident,1.0,Other,6.883333333333334,0,9,1,11,2013,False,0,1
14599,application,Server Based Application,4,4,4.0,incident,1.0,Other,1.2333333333333334,0,10,1,11,2013,False,0,1
14600,application,Server Based Application,4,4,4.0,incident,0.0,Software,5.7,0,10,1,11,2013,False,0,1
14601,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.8,0,10,1,11,2013,False,0,1
14602,application,Server Based Application,3,3,3.0,incident,0.0,User error,0.03333333333333333,0,10,1,11,2013,False,0,1
14603,application,Web Based Application,5,5,5.0,incident,16.0,Software,1877.3,78,10,1,11,2013,False,0,1
14604,application,Server Based Application,4,4,4.0,incident,1.0,Software,78.3,3,10,1,11,2013,False,0,1
14605,application,Server Based Application,4,3,4.0,incident,0.0,User error,0.03333333333333333,0,10,1,11,2013,False,0,1
14606,application,SAP,5,5,5.0,request for information,3.0,Other,1920.0,80,10,1,11,2013,False,0,0
14607,application,Server Based Application,4,4,4.0,incident,7.0,Other,411.55,17,10,1,11,2013,False,0,1
14608,application,Web Based Application,4,4,4.0,incident,0.0,Data,5.766666666666667,0,10,1,11,2013,False,0,1
14609,application,SAP,5,5,5.0,request for information,2.0,Other,26.016666666666666,1,10,1,11,2013,False,0,0
14610,computer,Laptop,3,3,3.0,incident,2.0,Software,5.516666666666667,0,10,1,11,2013,False,0,0
14611,application,Server Based Application,4,4,4.0,incident,1.0,Software,0.6666666666666666,0,10,1,11,2013,False,0,1
14612,application,Web Based Application,5,5,5.0,incident,4.0,Software,147.5,6,10,1,11,2013,False,0,1
14613,application,Server Based Application,4,4,4.0,incident,9.0,Other,339.68333333333334,14,10,1,11,2013,False,0,1
